"","samp_ev","exp","rep","grp_sz","counts"
"9683","YBP2","FC","3","chlorophyte colonial 12 12",20
"9684","YBP2","T24","3","chlorophyte colonial 12 12",3
"9685","SJR2","FC","1","chlorophyte colonial 16 16",0
"9686","SJR2","T24","1","chlorophyte colonial 16 16",0
"9687","SJR2","FC","2","chlorophyte colonial 16 16",0
"9688","SJR2","T24","2","chlorophyte colonial 16 16",0
"9689","SJR2","FC","3","chlorophyte colonial 16 16",0
"9690","SJR2","T24","3","chlorophyte colonial 16 16",0
"9691","YBP1","FC","1","chlorophyte colonial 16 16",0
"9692","YBP1","T24","1","chlorophyte colonial 16 16",0
"9693","YBP1","FC","2","chlorophyte colonial 16 16",0
"9694","YBP1","T24","2","chlorophyte colonial 16 16",0
"9695","YBP1","FC","3","chlorophyte colonial 16 16",0
"9696","YBP1","T24","3","chlorophyte colonial 16 16",0
"9697","LSZ2","FC","1","chlorophyte colonial 16 16",0
"9698","LSZ2","T24","1","chlorophyte colonial 16 16",0
"9699","LSZ2","FC","2","chlorophyte colonial 16 16",0
"9700","LSZ2","T24","2","chlorophyte colonial 16 16",0
"9701","LSZ2","FC","3","chlorophyte colonial 16 16",0
"9702","LSZ2","T24","3","chlorophyte colonial 16 16",0
"9703","WLD2","FC","1","chlorophyte colonial 16 16",0
"9704","WLD2","T24","1","chlorophyte colonial 16 16",0
"9705","WLD2","FC","2","chlorophyte colonial 16 16",0
"9706","WLD2","T24","2","chlorophyte colonial 16 16",0
"9707","WLD2","FC","3","chlorophyte colonial 16 16",0
"9708","WLD2","T24","3","chlorophyte colonial 16 16",0
"9709","SJR1","FC","1","chlorophyte colonial 16 16",0
"9710","SJR1","T24","1","chlorophyte colonial 16 16",0
"9711","SJR1","FC","2","chlorophyte colonial 16 16",0
"9712","SJR1","T24","2","chlorophyte colonial 16 16",0
"9713","SJR1","FC","3","chlorophyte colonial 16 16",0
"9714","SJR1","T24","3","chlorophyte colonial 16 16",0
"9715","YBP2","FC","1","chlorophyte colonial 16 16",0
"9716","YBP2","T24","1","chlorophyte colonial 16 16",0
"9717","YBP2","FC","2","chlorophyte colonial 16 16",0
"9718","YBP2","T24","2","chlorophyte colonial 16 16",0
"9719","YBP2","FC","3","chlorophyte colonial 16 16",82
"9720","YBP2","T24","3","chlorophyte colonial 16 16",0
"9721","SJR2","FC","1","chlorophyte colonial 4 10",0
"9722","SJR2","T24","1","chlorophyte colonial 4 10",0
"9723","SJR2","FC","2","chlorophyte colonial 4 10",0
"9724","SJR2","T24","2","chlorophyte colonial 4 10",0
"9725","SJR2","FC","3","chlorophyte colonial 4 10",0
"9726","SJR2","T24","3","chlorophyte colonial 4 10",0
"9727","YBP1","FC","1","chlorophyte colonial 4 10",0
"9728","YBP1","T24","1","chlorophyte colonial 4 10",0
"9729","YBP1","FC","2","chlorophyte colonial 4 10",0
"9730","YBP1","T24","2","chlorophyte colonial 4 10",0
"9731","YBP1","FC","3","chlorophyte colonial 4 10",0
"9732","YBP1","T24","3","chlorophyte colonial 4 10",0
"9733","LSZ2","FC","1","chlorophyte colonial 4 10",0
"9734","LSZ2","T24","1","chlorophyte colonial 4 10",0
"9735","LSZ2","FC","2","chlorophyte colonial 4 10",0
"9736","LSZ2","T24","2","chlorophyte colonial 4 10",0
"9737","LSZ2","FC","3","chlorophyte colonial 4 10",0
"9738","LSZ2","T24","3","chlorophyte colonial 4 10",0
"9739","WLD2","FC","1","chlorophyte colonial 4 10",0
"9740","WLD2","T24","1","chlorophyte colonial 4 10",0
"9741","WLD2","FC","2","chlorophyte colonial 4 10",0
"9742","WLD2","T24","2","chlorophyte colonial 4 10",0
"9743","WLD2","FC","3","chlorophyte colonial 4 10",0
"9744","WLD2","T24","3","chlorophyte colonial 4 10",0
"9745","SJR1","FC","1","chlorophyte colonial 4 10",0
"9746","SJR1","T24","1","chlorophyte colonial 4 10",0
"9747","SJR1","FC","2","chlorophyte colonial 4 10",0
"9748","SJR1","T24","2","chlorophyte colonial 4 10",0
"9749","SJR1","FC","3","chlorophyte colonial 4 10",0
"9750","SJR1","T24","3","chlorophyte colonial 4 10",0
"9751","YBP2","FC","1","chlorophyte colonial 4 10",0
"9752","YBP2","T24","1","chlorophyte colonial 4 10",0
"9753","YBP2","FC","2","chlorophyte colonial 4 10",0
"9754","YBP2","T24","2","chlorophyte colonial 4 10",0
"9755","YBP2","FC","3","chlorophyte colonial 4 10",0
"9756","YBP2","T24","3","chlorophyte colonial 4 10",0
"9757","SJR2","FC","1","chlorophyte other 10 10",0
"9758","SJR2","T24","1","chlorophyte other 10 10",0
"9759","SJR2","FC","2","chlorophyte other 10 10",0
"9760","SJR2","T24","2","chlorophyte other 10 10",0
"9761","SJR2","FC","3","chlorophyte other 10 10",0
"9762","SJR2","T24","3","chlorophyte other 10 10",0
"9763","YBP1","FC","1","chlorophyte other 10 10",0
"9764","YBP1","T24","1","chlorophyte other 10 10",0
"9765","YBP1","FC","2","chlorophyte other 10 10",0
"9766","YBP1","T24","2","chlorophyte other 10 10",0
"9767","YBP1","FC","3","chlorophyte other 10 10",0
"9768","YBP1","T24","3","chlorophyte other 10 10",0
"9769","LSZ2","FC","1","chlorophyte other 10 10",0
"9770","LSZ2","T24","1","chlorophyte other 10 10",0
"9771","LSZ2","FC","2","chlorophyte other 10 10",0
"9772","LSZ2","T24","2","chlorophyte other 10 10",0
"9773","LSZ2","FC","3","chlorophyte other 10 10",0
"9774","LSZ2","T24","3","chlorophyte other 10 10",1
"9775","WLD2","FC","1","chlorophyte other 10 10",0
"9776","WLD2","T24","1","chlorophyte other 10 10",0
"9777","WLD2","FC","2","chlorophyte other 10 10",0
"9778","WLD2","T24","2","chlorophyte other 10 10",0
"9779","WLD2","FC","3","chlorophyte other 10 10",0
"9780","WLD2","T24","3","chlorophyte other 10 10",11
"9781","SJR1","FC","1","chlorophyte other 10 10",0
"9782","SJR1","T24","1","chlorophyte other 10 10",0
"9783","SJR1","FC","2","chlorophyte other 10 10",0
"9784","SJR1","T24","2","chlorophyte other 10 10",0
"9785","SJR1","FC","3","chlorophyte other 10 10",0
"9786","SJR1","T24","3","chlorophyte other 10 10",0
"9787","YBP2","FC","1","chlorophyte other 10 10",0
"9788","YBP2","T24","1","chlorophyte other 10 10",0
"9789","YBP2","FC","2","chlorophyte other 10 10",0
"9790","YBP2","T24","2","chlorophyte other 10 10",0
"9791","YBP2","FC","3","chlorophyte other 10 10",17
"9792","YBP2","T24","3","chlorophyte other 10 10",0
"9793","SJR2","FC","1","chlorophyte scenedesmus 4 4",0
"9794","SJR2","T24","1","chlorophyte scenedesmus 4 4",0
"9795","SJR2","FC","2","chlorophyte scenedesmus 4 4",2
"9796","SJR2","T24","2","chlorophyte scenedesmus 4 4",0
"9797","SJR2","FC","3","chlorophyte scenedesmus 4 4",0
"9798","SJR2","T24","3","chlorophyte scenedesmus 4 4",2
"9799","YBP1","FC","1","chlorophyte scenedesmus 4 4",11
"9800","YBP1","T24","1","chlorophyte scenedesmus 4 4",0
"9801","YBP1","FC","2","chlorophyte scenedesmus 4 4",11
"9802","YBP1","T24","2","chlorophyte scenedesmus 4 4",6
"9803","YBP1","FC","3","chlorophyte scenedesmus 4 4",0
"9804","YBP1","T24","3","chlorophyte scenedesmus 4 4",10
"9805","LSZ2","FC","1","chlorophyte scenedesmus 4 4",0
"9806","LSZ2","T24","1","chlorophyte scenedesmus 4 4",0
"9807","LSZ2","FC","2","chlorophyte scenedesmus 4 4",0
"9808","LSZ2","T24","2","chlorophyte scenedesmus 4 4",0
"9809","LSZ2","FC","3","chlorophyte scenedesmus 4 4",0
"9810","LSZ2","T24","3","chlorophyte scenedesmus 4 4",0
"9811","WLD2","FC","1","chlorophyte scenedesmus 4 4",0
"9812","WLD2","T24","1","chlorophyte scenedesmus 4 4",0
"9813","WLD2","FC","2","chlorophyte scenedesmus 4 4",0
"9814","WLD2","T24","2","chlorophyte scenedesmus 4 4",0
"9815","WLD2","FC","3","chlorophyte scenedesmus 4 4",0
"9816","WLD2","T24","3","chlorophyte scenedesmus 4 4",0
"9817","SJR1","FC","1","chlorophyte scenedesmus 4 4",0
"9818","SJR1","T24","1","chlorophyte scenedesmus 4 4",0
"9819","SJR1","FC","2","chlorophyte scenedesmus 4 4",0
"9820","SJR1","T24","2","chlorophyte scenedesmus 4 4",0
"9821","SJR1","FC","3","chlorophyte scenedesmus 4 4",0
"9822","SJR1","T24","3","chlorophyte scenedesmus 4 4",0
"9823","YBP2","FC","1","chlorophyte scenedesmus 4 4",0
"9824","YBP2","T24","1","chlorophyte scenedesmus 4 4",10
"9825","YBP2","FC","2","chlorophyte scenedesmus 4 4",0
"9826","YBP2","T24","2","chlorophyte scenedesmus 4 4",0
"9827","YBP2","FC","3","chlorophyte scenedesmus 4 4",0
"9828","YBP2","T24","3","chlorophyte scenedesmus 4 4",16
"9829","SJR2","FC","1","chlorophyte scenedesmus 4 6",0
"9830","SJR2","T24","1","chlorophyte scenedesmus 4 6",0
"9831","SJR2","FC","2","chlorophyte scenedesmus 4 6",0
"9832","SJR2","T24","2","chlorophyte scenedesmus 4 6",1
"9833","SJR2","FC","3","chlorophyte scenedesmus 4 6",0
"9834","SJR2","T24","3","chlorophyte scenedesmus 4 6",0
"9835","YBP1","FC","1","chlorophyte scenedesmus 4 6",0
"9836","YBP1","T24","1","chlorophyte scenedesmus 4 6",0
"9837","YBP1","FC","2","chlorophyte scenedesmus 4 6",0
"9838","YBP1","T24","2","chlorophyte scenedesmus 4 6",0
"9839","YBP1","FC","3","chlorophyte scenedesmus 4 6",0
"9840","YBP1","T24","3","chlorophyte scenedesmus 4 6",0
"9841","LSZ2","FC","1","chlorophyte scenedesmus 4 6",3
"9842","LSZ2","T24","1","chlorophyte scenedesmus 4 6",0
"9843","LSZ2","FC","2","chlorophyte scenedesmus 4 6",0
"9844","LSZ2","T24","2","chlorophyte scenedesmus 4 6",0
"9845","LSZ2","FC","3","chlorophyte scenedesmus 4 6",3
"9846","LSZ2","T24","3","chlorophyte scenedesmus 4 6",0
"9847","WLD2","FC","1","chlorophyte scenedesmus 4 6",3
"9848","WLD2","T24","1","chlorophyte scenedesmus 4 6",0
"9849","WLD2","FC","2","chlorophyte scenedesmus 4 6",0
"9850","WLD2","T24","2","chlorophyte scenedesmus 4 6",0
"9851","WLD2","FC","3","chlorophyte scenedesmus 4 6",0
"9852","WLD2","T24","3","chlorophyte scenedesmus 4 6",3
"9853","SJR1","FC","1","chlorophyte scenedesmus 4 6",0
"9854","SJR1","T24","1","chlorophyte scenedesmus 4 6",0
"9855","SJR1","FC","2","chlorophyte scenedesmus 4 6",0
"9856","SJR1","T24","2","chlorophyte scenedesmus 4 6",0
"9857","SJR1","FC","3","chlorophyte scenedesmus 4 6",0
"9858","SJR1","T24","3","chlorophyte scenedesmus 4 6",0
"9859","YBP2","FC","1","chlorophyte scenedesmus 4 6",10
"9860","YBP2","T24","1","chlorophyte scenedesmus 4 6",0
"9861","YBP2","FC","2","chlorophyte scenedesmus 4 6",17
"9862","YBP2","T24","2","chlorophyte scenedesmus 4 6",0
"9863","YBP2","FC","3","chlorophyte scenedesmus 4 6",35
"9864","YBP2","T24","3","chlorophyte scenedesmus 4 6",41
"9865","SJR2","FC","1","chlorophyte scenedesmus 4 8",10
"9866","SJR2","T24","1","chlorophyte scenedesmus 4 8",6
"9867","SJR2","FC","2","chlorophyte scenedesmus 4 8",0
"9868","SJR2","T24","2","chlorophyte scenedesmus 4 8",0
"9869","SJR2","FC","3","chlorophyte scenedesmus 4 8",0
"9870","SJR2","T24","3","chlorophyte scenedesmus 4 8",0
"9871","YBP1","FC","1","chlorophyte scenedesmus 4 8",0
"9872","YBP1","T24","1","chlorophyte scenedesmus 4 8",0
"9873","YBP1","FC","2","chlorophyte scenedesmus 4 8",0
"9874","YBP1","T24","2","chlorophyte scenedesmus 4 8",0
"9875","YBP1","FC","3","chlorophyte scenedesmus 4 8",7
"9876","YBP1","T24","3","chlorophyte scenedesmus 4 8",0
"9877","LSZ2","FC","1","chlorophyte scenedesmus 4 8",0
"9878","LSZ2","T24","1","chlorophyte scenedesmus 4 8",0
"9879","LSZ2","FC","2","chlorophyte scenedesmus 4 8",0
"9880","LSZ2","T24","2","chlorophyte scenedesmus 4 8",0
"9881","LSZ2","FC","3","chlorophyte scenedesmus 4 8",0
"9882","LSZ2","T24","3","chlorophyte scenedesmus 4 8",0
"9883","WLD2","FC","1","chlorophyte scenedesmus 4 8",0
"9884","WLD2","T24","1","chlorophyte scenedesmus 4 8",3
"9885","WLD2","FC","2","chlorophyte scenedesmus 4 8",0
"9886","WLD2","T24","2","chlorophyte scenedesmus 4 8",7
"9887","WLD2","FC","3","chlorophyte scenedesmus 4 8",5
"9888","WLD2","T24","3","chlorophyte scenedesmus 4 8",0
"9889","SJR1","FC","1","chlorophyte scenedesmus 4 8",0
"9890","SJR1","T24","1","chlorophyte scenedesmus 4 8",3
"9891","SJR1","FC","2","chlorophyte scenedesmus 4 8",0
"9892","SJR1","T24","2","chlorophyte scenedesmus 4 8",0
"9893","SJR1","FC","3","chlorophyte scenedesmus 4 8",3
"9894","SJR1","T24","3","chlorophyte scenedesmus 4 8",0
"9895","YBP2","FC","1","chlorophyte scenedesmus 4 8",0
"9896","YBP2","T24","1","chlorophyte scenedesmus 4 8",0
"9897","YBP2","FC","2","chlorophyte scenedesmus 4 8",0
"9898","YBP2","T24","2","chlorophyte scenedesmus 4 8",14
"9899","YBP2","FC","3","chlorophyte scenedesmus 4 8",0
"9900","YBP2","T24","3","chlorophyte scenedesmus 4 8",0
"9901","SJR2","FC","1","chlorophyte scenedesmus 6 14",0
"9902","SJR2","T24","1","chlorophyte scenedesmus 6 14",0
"9903","SJR2","FC","2","chlorophyte scenedesmus 6 14",0
"9904","SJR2","T24","2","chlorophyte scenedesmus 6 14",0
"9905","SJR2","FC","3","chlorophyte scenedesmus 6 14",0
"9906","SJR2","T24","3","chlorophyte scenedesmus 6 14",0
"9907","YBP1","FC","1","chlorophyte scenedesmus 6 14",0
"9908","YBP1","T24","1","chlorophyte scenedesmus 6 14",0
"9909","YBP1","FC","2","chlorophyte scenedesmus 6 14",0
"9910","YBP1","T24","2","chlorophyte scenedesmus 6 14",0
"9911","YBP1","FC","3","chlorophyte scenedesmus 6 14",0
"9912","YBP1","T24","3","chlorophyte scenedesmus 6 14",0
"9913","LSZ2","FC","1","chlorophyte scenedesmus 6 14",0
"9914","LSZ2","T24","1","chlorophyte scenedesmus 6 14",0
"9915","LSZ2","FC","2","chlorophyte scenedesmus 6 14",0
"9916","LSZ2","T24","2","chlorophyte scenedesmus 6 14",0
"9917","LSZ2","FC","3","chlorophyte scenedesmus 6 14",0
"9918","LSZ2","T24","3","chlorophyte scenedesmus 6 14",0
"9919","WLD2","FC","1","chlorophyte scenedesmus 6 14",0
"9920","WLD2","T24","1","chlorophyte scenedesmus 6 14",0
"9921","WLD2","FC","2","chlorophyte scenedesmus 6 14",0
"9922","WLD2","T24","2","chlorophyte scenedesmus 6 14",0
"9923","WLD2","FC","3","chlorophyte scenedesmus 6 14",0
"9924","WLD2","T24","3","chlorophyte scenedesmus 6 14",0
"9925","SJR1","FC","1","chlorophyte scenedesmus 6 14",0
"9926","SJR1","T24","1","chlorophyte scenedesmus 6 14",0
"9927","SJR1","FC","2","chlorophyte scenedesmus 6 14",0
"9928","SJR1","T24","2","chlorophyte scenedesmus 6 14",0
"9929","SJR1","FC","3","chlorophyte scenedesmus 6 14",0
"9930","SJR1","T24","3","chlorophyte scenedesmus 6 14",0
"9931","YBP2","FC","1","chlorophyte scenedesmus 6 14",0
"9932","YBP2","T24","1","chlorophyte scenedesmus 6 14",0
"9933","YBP2","FC","2","chlorophyte scenedesmus 6 14",0
"9934","YBP2","T24","2","chlorophyte scenedesmus 6 14",0
"9935","YBP2","FC","3","chlorophyte scenedesmus 6 14",0
"9936","YBP2","T24","3","chlorophyte scenedesmus 6 14",0
"9937","SJR2","FC","1","chlorophyte scenedesmus 6 6",0
"9938","SJR2","T24","1","chlorophyte scenedesmus 6 6",0
"9939","SJR2","FC","2","chlorophyte scenedesmus 6 6",0
"9940","SJR2","T24","2","chlorophyte scenedesmus 6 6",0
"9941","SJR2","FC","3","chlorophyte scenedesmus 6 6",0
"9942","SJR2","T24","3","chlorophyte scenedesmus 6 6",0
"9943","YBP1","FC","1","chlorophyte scenedesmus 6 6",0
"9944","YBP1","T24","1","chlorophyte scenedesmus 6 6",5
"9945","YBP1","FC","2","chlorophyte scenedesmus 6 6",0
"9946","YBP1","T24","2","chlorophyte scenedesmus 6 6",0
"9947","YBP1","FC","3","chlorophyte scenedesmus 6 6",0
"9948","YBP1","T24","3","chlorophyte scenedesmus 6 6",0
"9949","LSZ2","FC","1","chlorophyte scenedesmus 6 6",0
"9950","LSZ2","T24","1","chlorophyte scenedesmus 6 6",0
"9951","LSZ2","FC","2","chlorophyte scenedesmus 6 6",0
"9952","LSZ2","T24","2","chlorophyte scenedesmus 6 6",0
"9953","LSZ2","FC","3","chlorophyte scenedesmus 6 6",0
"9954","LSZ2","T24","3","chlorophyte scenedesmus 6 6",0
"9955","WLD2","FC","1","chlorophyte scenedesmus 6 6",0
"9956","WLD2","T24","1","chlorophyte scenedesmus 6 6",0
"9957","WLD2","FC","2","chlorophyte scenedesmus 6 6",0
"9958","WLD2","T24","2","chlorophyte scenedesmus 6 6",0
"9959","WLD2","FC","3","chlorophyte scenedesmus 6 6",0
"9960","WLD2","T24","3","chlorophyte scenedesmus 6 6",0
"9961","SJR1","FC","1","chlorophyte scenedesmus 6 6",0
"9962","SJR1","T24","1","chlorophyte scenedesmus 6 6",0
"9963","SJR1","FC","2","chlorophyte scenedesmus 6 6",0
"9964","SJR1","T24","2","chlorophyte scenedesmus 6 6",0
"9965","SJR1","FC","3","chlorophyte scenedesmus 6 6",0
"9966","SJR1","T24","3","chlorophyte scenedesmus 6 6",0
"9967","YBP2","FC","1","chlorophyte scenedesmus 6 6",0
"9968","YBP2","T24","1","chlorophyte scenedesmus 6 6",0
"9969","YBP2","FC","2","chlorophyte scenedesmus 6 6",0
"9970","YBP2","T24","2","chlorophyte scenedesmus 6 6",0
"9971","YBP2","FC","3","chlorophyte scenedesmus 6 6",0
"9972","YBP2","T24","3","chlorophyte scenedesmus 6 6",0
"9973","SJR2","FC","1","chlorophyte scenedesmus 6 8",0
"9974","SJR2","T24","1","chlorophyte scenedesmus 6 8",0
"9975","SJR2","FC","2","chlorophyte scenedesmus 6 8",0
"9976","SJR2","T24","2","chlorophyte scenedesmus 6 8",0
"9977","SJR2","FC","3","chlorophyte scenedesmus 6 8",0
"9978","SJR2","T24","3","chlorophyte scenedesmus 6 8",0
"9979","YBP1","FC","1","chlorophyte scenedesmus 6 8",0
"9980","YBP1","T24","1","chlorophyte scenedesmus 6 8",0
"9981","YBP1","FC","2","chlorophyte scenedesmus 6 8",0
"9982","YBP1","T24","2","chlorophyte scenedesmus 6 8",0
"9983","YBP1","FC","3","chlorophyte scenedesmus 6 8",0
"9984","YBP1","T24","3","chlorophyte scenedesmus 6 8",0
"9985","LSZ2","FC","1","chlorophyte scenedesmus 6 8",0
"9986","LSZ2","T24","1","chlorophyte scenedesmus 6 8",0
"9987","LSZ2","FC","2","chlorophyte scenedesmus 6 8",0
"9988","LSZ2","T24","2","chlorophyte scenedesmus 6 8",0
"9989","LSZ2","FC","3","chlorophyte scenedesmus 6 8",0
"9990","LSZ2","T24","3","chlorophyte scenedesmus 6 8",0
"9991","WLD2","FC","1","chlorophyte scenedesmus 6 8",0
"9992","WLD2","T24","1","chlorophyte scenedesmus 6 8",0
"9993","WLD2","FC","2","chlorophyte scenedesmus 6 8",0
"9994","WLD2","T24","2","chlorophyte scenedesmus 6 8",0
"9995","WLD2","FC","3","chlorophyte scenedesmus 6 8",0
"9996","WLD2","T24","3","chlorophyte scenedesmus 6 8",0
"9997","SJR1","FC","1","chlorophyte scenedesmus 6 8",0
"9998","SJR1","T24","1","chlorophyte scenedesmus 6 8",0
"9999","SJR1","FC","2","chlorophyte scenedesmus 6 8",0
"10000","SJR1","T24","2","chlorophyte scenedesmus 6 8",11
"10001","SJR1","FC","3","chlorophyte scenedesmus 6 8",0
"10002","SJR1","T24","3","chlorophyte scenedesmus 6 8",0
"10003","YBP2","FC","1","chlorophyte scenedesmus 6 8",0
"10004","YBP2","T24","1","chlorophyte scenedesmus 6 8",8
"10005","YBP2","FC","2","chlorophyte scenedesmus 6 8",0
"10006","YBP2","T24","2","chlorophyte scenedesmus 6 8",0
"10007","YBP2","FC","3","chlorophyte scenedesmus 6 8",0
"10008","YBP2","T24","3","chlorophyte scenedesmus 6 8",0
"10009","SJR2","FC","1","chlorophyte scenedesmus 8 10",0
"10010","SJR2","T24","1","chlorophyte scenedesmus 8 10",0
"10011","SJR2","FC","2","chlorophyte scenedesmus 8 10",0
"10012","SJR2","T24","2","chlorophyte scenedesmus 8 10",0
"10013","SJR2","FC","3","chlorophyte scenedesmus 8 10",0
"10014","SJR2","T24","3","chlorophyte scenedesmus 8 10",0
"10015","YBP1","FC","1","chlorophyte scenedesmus 8 10",0
"10016","YBP1","T24","1","chlorophyte scenedesmus 8 10",0
"10017","YBP1","FC","2","chlorophyte scenedesmus 8 10",0
"10018","YBP1","T24","2","chlorophyte scenedesmus 8 10",0
"10019","YBP1","FC","3","chlorophyte scenedesmus 8 10",0
"10020","YBP1","T24","3","chlorophyte scenedesmus 8 10",0
"10021","LSZ2","FC","1","chlorophyte scenedesmus 8 10",0
"10022","LSZ2","T24","1","chlorophyte scenedesmus 8 10",0
"10023","LSZ2","FC","2","chlorophyte scenedesmus 8 10",0
"10024","LSZ2","T24","2","chlorophyte scenedesmus 8 10",0
"10025","LSZ2","FC","3","chlorophyte scenedesmus 8 10",0
"10026","LSZ2","T24","3","chlorophyte scenedesmus 8 10",0
"10027","WLD2","FC","1","chlorophyte scenedesmus 8 10",0
"10028","WLD2","T24","1","chlorophyte scenedesmus 8 10",0
"10029","WLD2","FC","2","chlorophyte scenedesmus 8 10",0
"10030","WLD2","T24","2","chlorophyte scenedesmus 8 10",0
"10031","WLD2","FC","3","chlorophyte scenedesmus 8 10",0
